710,"GIBBS, Nancy & DUFFY, Michael",The Presidents Club - Inside the World's Most Exclusive Fraternity,12,3,2,6
711,"GIBRAN, Khalil",The Treasured Writings of Khalil Gibran,14,35,2,6
712,"GIBSON, Michael",Symbolism,2,44,2,6
713,"GIDE, Andre",Les Caves du Vatican,14,22,3,6
714,"GIDE, Andre",Les Faux Monnayeurs,14,22,3,6
715,"GIDE, Andre",Les Nourritures Terrestres,14,22,3,6
716,GIGEM PRESS,"101 Aggie Jokes, Vol. 6",13,3,2,7
717,"GILBERT, Edith",All About Parties,10,3,2,2
718,"GILBERT, William",On the Loadstone and Magnetic Bodies,24,43,2,1
719,GILBERT/HOLT/HUDSON (Editors),Treasures of Tutankhamen,2,5,2,2
720,"GILDEA, Robert",Barricades and Borders - Europe 1800-1914,12,22,2,6
721,GILL & MACMILLAN,Ireland - A Visual Journey around the Counties of Ireland,25,22,2,6
722,"GILLESPIE, John",The Musical Experience,16,44,2,6
723,"GILLINGHAM, John",Richard the Lionheart,12,22,2,6
724,"GILMAN, Lawrence",Orchestral Music,16,27,2,6
725,"GILMORE, John",The Garbage People - The Trip to Helter Skelter and Beyond with Charlie Manson and the Family,26,3,2,6
726,"GILOT, Francoise",Life with Picasso,2,22,2,6
727,"GILOT, Francoise",Vivre avec Picasso,2,22,3,9
728,"GILSENAN, Michael",Lords of the Lebanese Marches - Violence & Narrative in an Arab Society,12,35,2,2
729,"GINGRICH, Newt",To Renew America,20,3,2,2
730,"GIRAUDOUX, Jean",La Guerre de Troie n'aura pas Lieu,14,22,3,6
731,"GIROUARD, Mark",Cities & People - A Social and Architectural History,1,27,2,6
732,"GITTLEMAN, Ann Louise","Beyond Pritikin - A Total Nutrition Program that goes beyond the Pritikin Principles by Adding Essential Fats for Rapid Weight Loss, Longevity, and Good Health",9,25,2,4
733,"GOETHE, Johann Wolfgang von",Faust,14,22,2,1
734,"GOLD, Gerlad (Editor)",The White House Transcripts,20,3,2,6
735,"GOLDEN, Arthur",Memoirs of a Geisha,8,7,2,9
736,"GOLDSTEIN, Donald/DILLON, Katherine/WENGER, J. Michael",Rain of Ruin - A Photographic Hisotry of Hiroshima and Nagasaki,12,54,2,6
737,"GOLDSTEIN, Natalie",Global Warming,24,37,2,6
738,"GOLDSTEIN, Norm (Editor)",Moments in Time,19,27,2,6
739,GOLDSTEIN/DILLON,Pearl Harbor - The Original Photographs,12,54,2,6
740,GOLDSTEIN/DILLON/WENGER,The Vietnam War,12,50,2,6
741,"GOLEMAN, Daniel",Emotional Intelligence,21,37,2,6
742,"GONCHARENKO, V. S./ NAROZHNAYA, V. I.",The Armoury - At the Moscow Kremlin,2,46,2,6
743,"GOODRICH, S. G.","The Animal Kingdom Illustrated (1874), Vol. I",24,49,2,8
744,"GOODRICH, S. G.","The Animal Kingdom Illustrated (1874), Vol. II",24,49,2,8
745,GOOLRICK/TANNER,The Battle of the Bulge,12,54,2,6
746,"GOREN, Charles",The Italian Bridge System,10,9,2,2
747,"GOULD, Stephen Jay",The Spread of Excellence from Plato to Darwin,24,27,2,6
748,"GOWING, Lawrence",Paintings in the Louvre,2,22,2,6
749,"GRAHAM, Gordon",Beneath a Zimbabwe Sun,25,1,2,5
750,"GRAHAM-CAMPBELL, James",The Viking World,12,22,2,6
751,"GRAMONT,Sanche de",The French: Portrait of a People,12,22,2,6
752,"GRANT, Michael",The Fall of the Roman Empire,12,5,2,6
753,"GRANT, Michael",The Founders of the Western World,12,5,2,6
754,"GRAY, John","Men are from Mars, Women are from Venus",5,45,2,6
755,"GRAYLING, A. C.",Descartes - The Life of Rene Descartes and its Place in his Times,18,22,2,6
756,"GREEN, Bernard",The Timetables of History,12,44,2,6
757,"GREEN, J. R.",A Short History of the English People,12,22,2,1
758,"GREEN, Miranda",The Celtic World,12,5,2,6
759,"GREENE, David",Midnight in Siberia - A Train Journey into the Heart of Russia,25,46,2,6
760,"GREENFELD, Howard",Caruso,16,8,2,6
761,"GREEGRASS, Mark/MOUNTFIELD, David/MIDDLETON, Dorothy",Atlas of Exploration,12,44,2,6
762,"GREENWALD, Alice M. (Editor)",No Day Shall Erase You - The Story of 9/11,12,3,2,6
763,"GRIFFITHS, Paul",Stravinsky,16,8,2,6
764,GRIMMS/Jacob & Wilhelm,Fairy Tales (1945 Illustrated Edition),14,22,2,8
765,"GRISHAM, John",Sycamore Row,8,3,2,2
766,"GRISHAM, John",The Broker,8,3,2,6
767,"GROMLING, Alexandra/LINGESLEBEN, Tilman",Botticelli - Masters of Italian Art,2,22,2,6
768,GROUT/PALISCA,A History of Western Music - Fourth Edition,16,27,2,9
769,"GRUNFELD, Frederic",Berlin,25,22,2,6
770,"GRYNPAS, Jerome",La Philosophie,18,44,3,6
771,"GUAITOLI, Maria Teresa/RAMBALDI, Simone (Editors)",Lost Cities from the Ancient World,12,5,2,6
772,"GUDMANN, Einar/HENNINGSDOTTIR, Gyda",Iceland - Wild at Heart,25,22,2,6
773,"GUINEA, M. A. Garcia",Altamira and Prehistoric Art in the Caves of Santnader,25,22,2,6
774,"GUINN, Jeff",Manson - The Life and Times of Charles Manson,26,3,2,6
775,"GUMMOND, Peter",The Illustrated Encyclopedia of Recorded Opera,16,41,2,6
776,"GUNSTON, Bill (Editor)",The Encyclopedia of Air Power,22,36,2,8
777,"GUNTHER, John",Inside Africa,12,1,2,9
778,"GUO, Guang",CHINA,25,7,2,6
779,"GURDEZ, Rene",A Tour of Normandy,25,22,2,6
780,"GUSTE, Jr., Roy",Antoine's Restaurant Since 1840 - Cookbook,9,18,2,2
781,"GUTMAN, Robert W.","Wagner - The Man, His Mind, and His Music",16,8,2,6
782,"GUY, John",Queen of Scots - The True Life of Mary Stuart,12,22,2,6
783,"HAAS, Karl",Inside Music,16,44,2,6
784,"HACKER, Diana",Rules for Writers,5,11,2,7
785,"HAFSTEINSSON/Sigurjon, Baldur",Phallological Museum,6,22,2,6
786,"HAEGEN, Anne Mueller von der/STRASSER, Ruth",Tuscany - Art & Architecture,2,22,2,6
787,"HAGEN, Steve",How the World can be the way it is,6,42,2,6
788,"HAGGIN, B. H.",The Toscanini Musicians Knew,16,8,2,6
789,"HAITALIS, Editor",Santorini - Complete Tourist Guide,25,22,2,6
790,"HAKIM, Heidi - JAWISH, Haithem","Saladin - The Great Sultan, Life and Castle",12,35,2,6
791,"HALBERSTAM, David",The Best and the Birghtest - How America got into the Vietnam War,12,50,2,6
792,"HALBERSTAM, David",The Coldest Winter - America and the Korean War,12,7,2,6
793,"HALBERSTAM, David",The Fifties,12,37,2,6
794,"HALE, John",The Civilization of Europe in the Renaissance,12,22,2,6
795,"HALEY, Alex",Malcolm X,3,3,2,6
796,"HALL, Douglas",Modigliani,2,22,2,6
797,"HALL, John Whitney  (Editor)",History of the World I,12,44,2,6
798,"HALL, John Whitney  (Editor)",History of the World II,12,44,2,6
799,"HALL, John Whitney  (Editor)",History of the World III,12,44,2,6
800,"HALLA, Arndis/THOR, Emil",Iceland - Magic of Freedom,25,22,2,6
801,"HALLAN-GIBSON, Pamela (Editor)","Orange County - The Golden Promise, An Illustrated History ",12,3,2,9
802,"HALLGRIMSDOTTIR, Margret",Treasures of the National Museum of Iceland,2,22,2,6
803,"HAM, Anthony/RODDIS, Miles",Norway - Lonely Planet,25,22,2,6
804,HAMILTON - MADISON - JAY,The Federalist,20,3,2,1
805,"HAMILTON, Edith",Mythology,6,39,2,9
806,"HAMILTON, WANNER",New Hampshire - Scenes and Seasons,25,3,2,6
807,"HAMMEL, Eric",Six Days in June,12,35,2,6
808,"HAMMERTON, Sir John (Editor)",The Second World War - An Illustrated History of WWII - Volume IV: January 1941 - August 1941,12,54,2,6
809,"HAMMERTON, Sir John (Editor)",The Second World War - An Illustrated History of WWII - Volume IX: May 1945 - April 1946,12,54,2,6
810,"HAMPSON, Norman",The Life and Opinions of Maximilien Robespierre,12,22,2,6
811,"HANDLIN, Oscar",Statue of Liberty,12,3,2,6
812,"HARARI, Yuval Noah",Sapiens - A Brief History of Humankind,12,44,2,6
813,"HARBISON, Peter & CAROLA, Leslie Conron",Ireland - A Luminous Beauty,25,22,2,6
814,"HARBUTT, Juliet",The World Encyclopedia of Cheese,9,44,2,6
815,"HARLINE, Craig",The Burdens of Sister Margaret - Inside 17th Century Convent,12,22,2,2
816,"HARPEN, Daniel (Editor)",Anataeus: On Music,16,44,2,6
817,HARPER/CHEN/WAH CHOW/DAI,CHINA - Lonely Planet Guide,25,7,2,6
818,"HARRIS, Nathaniel",The Art of Manet,2,22,2,6
819,"HARRIS, Robert",Two Structural Theories: The Influence Line and Moment Distribution,7,15,2,7
820,"HARRIS, Robert",What to Listen for in Mozart,16,8,2,6
821,HARRIS/SMITH,Basic Design and Construction in Prestressed Concrete,7,15,2,7
822,"HARRISON, R. K.",The Ancient World,12,5,2,9
823,"HART, Michael H.",The 100 - A Ranking of the Most Influential Persons in History,12,44,2,6
824,"HARVEY, William",On the Motion of the Heart and Blood in Animals - On the Circulation of the Blood On the Generation of Animals,24,43,2,1
825,"HASKILL, Barbara",The American Century - Art and Culture 1900 - 1950,12,3,2,6
826,"HASSRICK, Peter H. (General Editor)",The Georgia O'Keefe Museum,2,3,2,6
827,"HASLIP, Joan",Catherine the Great,3,46,2,6
828,"HASSRICK, Royal",Cowboys,12,51,2,6
829,"HAUSLEIN, Leslie Ann",The Amish - The Enduring Spirit,6,3,2,6
830,"HAWKINS, Stephen",A Brief History of Time,24,43,2,6
831,"HAYTHORNTHWAITE, Philip",The Napoleonic Source Book,12,22,2,6
832,"HAZAREESINGH, Sudhir",How the French Think - An Affectionate Portrait of an Intellectual People,6,22,2,6
833,"HEATHER, Peter",The Fall of the Roman Empire,12,5,2,6
834,"HEER, Friedrich",Charlemagne and his World,12,5,2,6
835,"HEGEL, Georg Wilhelm Friedrich",Philosophy of History,18,22,2,1
836,"HEGEL, Georg Wilhelm Friedrich",Philosophy of Right,18,22,2,1
837,"HEIDSIECK, Francois",Simone Weil,18,8,3,6
838,"HELLBECK, Jochen",Stalingrad - The City that Defeated the Third Reich,12,54,2,6
839,"HELLER, Anne C.",Ayn Rand and the World she Made,3,3,2,6
840,"HELLER, Joseph",Catch - 22,8,3,2,2
841,HEMA,New Zealand Touring Atlas,25,40,2,6
842,"HEMINGWAY, Ernest",Four Novels - A Farewell to Arms,8,3,2,2
843,"HEMINGWAY, Ernest",Four Novels - For Whom the Bell Tolls,8,3,2,2
844,"HEMINGWAY, Ernest",Four Novels - The Old Man and the Sea,8,3,2,2
845,"HEMINGWAY, Ernest",Four Novels - The Sun Also Rises,8,3,2,2
846,"HEMINGWAY, Ernest",The Complete Short Stories,8,3,2,2
847,HENDLER-ROSSI,Cataratas do Iguacu - Iguazu Waterfalls,25,47,2,6
848,"HENIGAN, Dennis A.","""Guns Don't Kill People, People Kill People"", and Other Myths about Guns and Gun Control",6,3,2,6
849,"HENNESSEY, Maureen Hart/KNUSTON, Anne",Norman Rockwell - Pictures for the American People,2,3,2,6
850,"HERBICH, John",Handbook of Dredging Engineering,7,15,2,3
851,"HERM, Gerhard",The Celts,12,22,2,2
852,"HERMAN, Arthur",To Rule the Waves - How the British Shaped the Modern World,12,22,2,6
853,HERODOTUS,The History,12,5,2,1
854,"HEROLD, J. Christopher",The Age of Napoleon,12,22,2,6
855,"HERSH, Seymour",The Dark Side of Camelot,12,3,2,6
856,"HERZSTEIN, Robert Edwin",The Nazis,12,54,2,6
857,"HESSE, Hermann",Demian,8,22,2,6
858,"HESSE, Hermann",Knulp,8,22,2,6
859,"HESSE, Hermann",Magister Ludi - The Glass Bead Game,8,22,2,6
860,"HESSE, Hermann",Narcisse et Goldmund,14,22,3,6
861,"HESSE, Hermann",Narcissus and Goldmund,14,22,2,6
862,"HESSE, Hermann",Siddharta,8,22,2,6
863,"HESSE, Hermann",Steppenwolf,8,22,2,6
864,"HESSE, Hermann",The Journey to the East,8,22,2,6
865,"HEUGTEN/VELLEKOOP/ZWIKKER, Ed.",100 Masterpieces from the Van Gogh Museum,2,22,2,6
866,HEXTER/PIPES/MOLHO,Europe Since 1500,12,22,2,2
867,"HIBBERT, Christopher",Tower of London,12,22,2,6
868,"HIBBERT, Christopher",Versailles,12,22,2,6
869,"HIGGINS, Geoff",Australia in Pictures,25,40,2,6
870,"HIGGINS, Geoff",Beautiful Australia,25,40,2,6
871,HIGHSMITH & LANDPHAIR,Virginia - A Photographic Tour,19,3,2,6
872,"HILAL, M.",Fundamentals of Prestressed Concrete,7,15,2,7
873,"HILL, Emma (Editor)",501 Must-See Movies,4,44,2,6
874,"HILL, Gary K.","Compilation of Laws Relating to the Practice of Veterinary Medicine, Surgery and Animal Health Technology",24,49,2,6
875,"HILL, Ralph",The Concerto,16,44,2,9
876,"HILTZIK, Michael","Colossus - The Turbulent, Thrilling Saga of the Building of Hoover Dam",7,15,2,6
877,HINDE/HUNTER,Cats of Africa,25,1,2,6
878,"HINTZEN-BOHLEN, Brigitte",Andalusia - Art and Architecture,2,22,2,6
879,HIPPOCRATES,Hippocratic Writings,14,5,2,1
880,HIPPOCRATES,The Oath and Other Writings,6,5,2,1
881,Hiroshima Peace Memorial Museum,The Spirit of Hiroshima,12,54,2,6
882,HIRSCHMANN/NIGHTINGALE,Alaska,19,3,2,5
883,"HITCHENS, Christopher",God is not Great,23,42,2,6
884,"HITLER, Adolf",Mein Kampf,12,54,2,6
885,"HOANG, Minh Quoc",The Charm of Vietnam,25,7,2,6
886,"HOARE, Geoffrey",The Missing Macleans,12,37,2,2
887,"HOARE, James",Korea - The Essential Guide to Customs & Culture,25,7,2,9
888,"HOBBES, Thomas","Leviathan Or, Matter, Form, and Power of a Commonwealth Ecclesiastical and Civil",14,22,2,1
889,"HOFFMAN, Mark (Editor)",World Almanac 1988,22,37,2,9
890,"HOFFMAN, Mark (Editor)",World Almanac 1991,22,37,2,9
891,"HOLLAND, F. Ross",Lighthouses,12,44,2,6
892,"HOLLIDAY, J. S.",Rush for Riches,12,3,2,6
893,"HOLLIS, Christopher",The Jesuits,23,14,2,6
894,HOLLONGDALE. R. J. (Editor),A Nietzsche Reader,18,22,2,6
895,"HOLT, Betsy",Historic Philadelphia,12,4,2,6
896,"HOLT, Daniel & Grace",Korean at a Glance,22,31,2,6
897,"HOLZMAN, Michael",Donald and Melinda Maclean - Idealism and Espionage,12,22,2,6
898,HOMER,The Iliad,14,5,2,1
899,HOMER,The Iliad,14,5,2,1
900,HOMER,The Iliad,14,5,2,2
901,HOMER,The Iliad and the Odyssey,14,5,2,6
902,HOMER,The Odyssey,12,5,2,1
903,"HONDERICH, Ted (Editor)",The Oxford Companion to Philosophy,18,44,2,6
904,"HONNEF, Klaus",Warhol,2,37,2,6
905,"HOOG, Simone",Versailles,25,22,2,6
906,"HOOPER, Meredith/ROBERTSON, M. P.",Ice Trap - Shackleton's Incredible Expedition,12,6,2,6
907,"HORNBEIN, Thomas",Everest - The West Ridge,25,7,2,6
908,"HORNE, Alistair",How Far from Austerlitz? - Napoleon 1805 - 1815,12,22,2,6
909,"HOROWITZ, I. A./REINFELD, Fred",First Book of Chess,10,13,2,9
910,"HOROWITZ, Joseph",Understanding Toscanini,16,8,2,6
911,"HORSTMAN, Neil W.",The White House - An Historic Guide,12,3,2,6
912,"HOSKIN, John",Thailand,25,7,2,6
913,"HOUDRET, Jessica",Practical Herb Garden - a Comprehensive A - Z Directory and Gardener's Guide to Growing Herbs Successfully,1,30,2,4
914,"HOVING, Thomas",Tutankhamun - The Untold Story,2,35,2,6
915,"HOWARD, Emma",Greece ,25,22,2,5
916,"HOWARD, James",Stanley Kubrick,4,8,2,6
917,"HOWARD, Jeremy",St. Petersburg - National Geographic Traveler,25,46,2,6
918,"HOWARTH, David",Waterloo: Day of Battle,12,22,2,6
919,"HOWARTH, Patrick","Attila, King of the Huns - The Man and the Myth ",12,22,2,6
920,HRAPKIEWIECZ/KOLBY/DENISON,Clinical Laboratory Animal Medicine,24,49,2,8
921,"HUFFINGTON, Arianna",Picasso,2,22,2,6
922,"HUGHES, Robert",Culture of Complaint - The Fraying of America,6,3,2,6
923,"HUGHES, Robert",Shock of the New,2,27,2,6
924,"HUGO, Victor",Les Miserables,8,22,2,6
925,HUMBERT-DUMARCHE,Le Tombeau de Napoleon,25,22,3,6
926,"HUME, David",An Enquiry Concerning Human Understanding,18,22,2,1
927,"HUNTER, F. Robert",The Palestinian Uprising,12,35,2,6
928,"HUNTFORD, Roland",Race for the South Pole - Expedition Diaries of Scott and Amundsen,12,6,2,6
929,"HURN, Jeff",GPS - A Guide to the Next Utility,24,43,2,7
930,"HUSE, Edgar",The Modern Manager,15,11,2,9
931,"HUSGERADSKAMMAREN, Publisher",The Royal Palace - Stockholm,25,22,2,8
932,"HUSSAIN, Tariq",Diamond Dilemma - Shaping Korea for the 21st Century,6,7,2,9
933,"HUSSAINI, H. I.",The Palestine Problem - An Annotated Bibliography,12,35,2,6
934,"HUSTON, John",Hydraulic Dredging,7,15,2,7
935,"HUTCHINS, Robert (Editor) ",The Great Conversation - The Substance of a Liberal Education,6,44,2,1
936,"HUYGENS, Christiaan",Treatise on Light,24,43,2,1
937,"IACOCCA, lee",Iacocca - An Autobiography,3,11,2,7
938,"IACOCCA, Lee",Talking Straight,15,11,2,6
939,"IACOPI, Robert",Earthquake Country,11,3,2,6
940,"IBSEN, Henryk",Maison de Poupee - Les Revenants,14,22,3,6
941,ICBO (International Conference of Building Officials),Uniform Mechanical Code,7,34,2,3
942,ICBO (International Conference of Building Officials),Uniform Plumbing Code,7,34,2,3
943,IMAGE BANK,Northeast - Images of America,25,3,2,5
944,"INGUS, Inge",Great Britain,25,22,2,6
945,"INLANDER, Charles",The Consumer's Guide to Medical Lingo,22,25,2,6
946,"INNES, Brian",The History of Torture,26,27,2,6
947,"INSDORF, Annette",Francois Truffaut,4,8,2,6
948,INTERNATIONAL CORRESPONDENCE SCHOOL,History of Architecture and Ornament I (1909 Edition),1,27,2,1
949,INTERNATIONAL CORRESPONDENCE SCHOOL,History of Architecture and Ornament II (1909 Edition),1,27,2,1
950,"IRIFUNE, Hiroyuki",Japan Rediscovered,25,7,2,6
951,"IRVING, David",Goring,12,54,2,6
952,"ISAACSON, Rupert",The Healing Land - The Bushmen and the Kalahari Desert,12,1,2,6
953,"ISAACSON, Walter",Benjamin Franklin - An American Life,3,4,2,6
954,"JABLONSKI, Edward",Gershwin - A Biography,16,8,2,6
955,"JACOBS, Harriet",Incidents in the Life of a Slave Girl - Written by Herself,6,2,2,6
956,"JACOBS, Joseph","The Anatomy of an Entrepreneur - Family, Culture and Ethics",3,11,2,9
957,"JACOBS, Joseph",The Compassionate Conservative,20,3,2,6
958,"JACOBS, Michael/FERNANDEZ, Francisco",ALHAMBRA,25,22,2,6
959,"JACOBS, Sally and Warren",Christchurch - New Zealand,25,40,2,8
960,"JACOBS, Warren",A Portrait of New Zealand,25,40,2,6
961,"JACOBS, Warren",Coastlines of New Zealand,25,40,2,6
962,"JACOBSON, Jeff",My Fellow Americans,19,3,2,9
963,"JACKSON, Ann/KAVANAGH/Brian",The Aran Islands - At the Edge of the World,25,22,2,6
964,"JAHNS, Pat",The Frontier World of Doc Holliday,12,51,2,6
965,"JAMES, William",The Principles of Psychology,21,3,2,1
966,"JANSON, H. W. J.",History of Art,2,27,2,6
967,JARECKE/CERVENKA,Just Another War,19,27,2,9
968,"JARMANI DASS, Diwan",Maharaja,12,7,2,6
969,"JARMANI DASS, Diwan",Maharani,12,7,2,6
970,"JEFFERSON, Thomas",Declaration of Independence,20,3,2,1
971,"JENKINS, Dilwyn",The Rough Guide to PERU,25,47,2,6
972,"JENKIN, Jim/D'ONGHIA, Peter (Editors)",Brazilian Portuguese,25,47,2,9
973,"JENNINGS, Peter/BREWSTER, Todd",The Century,12,37,2,6
974,"JENSEN, Oliver",American Album - How We Looked and How We Lived in a Vanished U.S.A.,19,3,2,6
975,"JIMENEZ-BLANCO, Maria Dolores (Ed.)",The Prado Guide - Museo Nacional Del Prado,2,22,2,6
976,"JIN, Lu",The Three Gorges of the Yangtze River,7,7,2,6
977,"JINLONG, Li/CHANG, Yi",The Magnificient Three Gorges Project,25,7,2,6
978,"JOAD, C. E. M.",Philosophy,18,44,2,6
979,"JODIDIO, Philip",Miho Museum,2,7,2,6
980,"JOHANSSON, Anders",The Castle on Kalmar Sound,25,22,2,6
981,JOHANSSON/NEPPENSTROM/ SANDELL,Sweden - Eyewitness Travel Guides,25,22,2,6
982,"JOHNSON, Paul",The Birth of the Modern World Society,12,44,2,6
983,"JOHNSON, Stephen/LEON, Roberto T.",Encyclopedia of Bridges and Tunnels,7,17,2,7
984,"JOHNSTON, Jerry",The Edge of Evil - The Rise of Satanism in North America,6,3,2,6
985,"JOLLY, James (Editor)",Gramaphone Classical Music Guide,16,44,2,6
986,"JONES, Dr. David M",The Lost History of the Incas,12,47,2,6
987,"JONES, Franck",Macrofinance,15,23,2,7
988,"JONES, Maldwyn A.",Destination America,12,3,2,2
989,"JONES, Roger/PENNY, Nicholas",Raphael,2,22,2,6
990,"JONNES, Jill",Eiffel's Tower,12,22,2,6
991,"JORDAN, David",The Revolutionary Career of Maximilien Robespierre,12,22,2,6
992,"JOURDAIN, Robert","Music, Brain and Ecstasy",16,42,2,6
993,"KAFKA, Franz",La Metamorphose,14,22,3,6
994,"KAFKA, Franz",Le Proces,14,22,3,6
995,"KAISER, Charles",1968 in America,12,3,2,6
996,"KALB, Marvin & Bernard",Kissinger,3,3,2,6
997,"KALERGIS, Mary Motley",Seen and Heard - Teenagers Talk About their Lives,5,45,2,2
998,"KALNITSKAYA, Yelena",Peterhof,25,46,2,6
999,"KANE, Robert",Africa A to Z,25,1,2,6
1000,"KANG, Hyoun-Hwa",Korean Picture Dictionary,22,19,2,9
1001,"KANT, Immanuel",Critique of Judgment,18,22,2,1
1002,"KANT, Immanuel",Critique of Practical Reason,18,22,2,1
1003,"KANT, Emmanuel",Critique of Pure Reason,18,22,2,1
1004,"KANT, Immanuel",Critique of Pure Reason,18,22,2,6
1005,"KARABELL, Zachary",Parting the Desert - The Creation of the Suez Canal,12,35,2,6
1006,"KARNOW, Stephen",Vietnam,12,50,2,6
1007,"KARP, Theodore",Dictionary of Music,16,44,2,9
1008,"KATSUHIKO, Mizuno",Gardens in Kyoto,25,7,2,6
1009,"KATZ, Jon",The New Work of Dogs,17,20,2,6
1010,"KAUFMAN, Stephen",The Art of War,12,36,2,6
1011,"KAUFMAN, Pat/WETMORE, Cindy",The Brass Tacks Manager,15,11,2,9
1012,KAVANGH/MULLER/OBRIEN,Construction Management,15,17,2,3
1013,KAY/STAFFORD,Small Animal Radiology,24,49,2,8
1014,"KEARNS, Doris",Lyndon Johnson and the American Dream,12,3,2,9
1015,"KEARNS GOODWIN, Doris",Team of Rivals - The Political Genius of Abraham Lincoln,12,16,2,6
1016,"KEEGAN, John",An Illustrated History of the First World War,12,22,2,6
1017,"KEEGAN, John",History of Warfare,12,36,2,6
1018,"KEEGAN, John",The Face of Battle,12,36,2,6
1019,"KEEGAN, John",The First World War,12,53,2,6
1020,"KEEGAN, John",The Iraq War,12,35,2,6
1021,"KEEN, Sam",Fire in the Belly - On Being a Man,6,45,2,6
1022,"KELLY, Cynthia, Ed.",The Manhattan Project,12,54,2,6
1023,"KENDALL, Alan",The Chronicle of Classical Music,16,27,2,6
1024,"KENEALLY, Thomas",Schindler's List,8,22,2,2
1025,"KENEALLY, Thomas",To Asmara,8,1,2,2
1026,"KENNEDY, Hugh",The Great Arab Conquests,12,35,2,6
1027,"KENNEDY, Paul",Preparing for the Twenty First Century,20,37,2,6
1028,"KENNEDY, Paul",The Rise and Fall of the Great Powers,20,27,2,6
1029,"KENNEY, Michael",Scope Monograph on Pathoparasitology,24,49,2,8
1030,"KEPING, Li",World-Famous Guilin Landscape,25,7,2,6
1031,"KEPLER, Johannes",Epitome of Copernican Astronomy,24,43,2,1
1032,"KEPLER, Johannes",The Harmonies of the World,24,43,2,1
1033,"KERKVLIET, Gerard",The Peace Palace - A Living Institution of International law,25,22,2,6
1034,"KERN, Francis",German Shepherd Dogs,17,20,2,4
1035,KEYLIN/BROWN (Editors),Disasters,12,44,2,5
1036,"KHAIKINA, Liudmila",The Amber Room Reborn,25,46,2,6
1037,"KHAN, Cynthia/Editor",The Merck Manual for Pet Heath,24,49,2,8
1038,KHODASEVICH/POPOVA/RASKIN,Tsarkoye Selo - Palaces and Parks,25,46,2,6
1039,"KHRUSHCHEV, Nikita",Khrushchev Remembers,20,46,2,6
1040,"KHULLAR, Reeta & Rupinder",Taj Mahal & Agra - Legacy of the Great Mughals,25,7,2,6
1041,"KIDD, Sue Mon",The Wonderful Life of Bees,8,3,2,6
1042,"KIERMAN, Ben",The Pol Pot Regime,12,7,2,6
1043,"KIM, Dong-uk",Palaces of Korea,25,7,2,6
1044,"KIM, Yong-Nam",Kyongju - Old Capital of Shilla Dynasty,25,7,2,6
1045,KING. Alice,Atlas of Wine,9,52,2,9
1046,"KING, Francis",Florence - Birthplace of the Renaissance,12,22,2,6
1047,"KING, Ross",Michelangelo & The Pope's Ceilig,2,22,2,6
1048,"KING, Ross",The Judgment of Paris - The Revolutionary Decade that Gave the World Impressionism,12,22,2,6
1049,"KINNEY, J. Sterling",Indeterminate Structural Analysis,7,15,2,3
1050,"KINNIER, Richard",The Point of It All,18,44,2,2
1051,"KINROSS, Lord",The Ottoman Centuries - The Rise and Fall of the Turkish Empire,12,35,2,6
1052,"KINSELLA, Stuart","Christ Church Cathedral Dublin - The Cathedral of the Holy Trinity, Founded c. 1030",25,22,2,8
1053,"KINZER, Stephen",All the Shah's Men - An American Coup and the Roots of Middle East Terror,12,35,2,6
1054,"KIRBY, Jane/JOACHIM, Daniel",Eat up - Slim Down,9,18,2,4
1055,"KIRKPATRICK, Ivone",Mussolini,3,54,2,6
1056,"KISSINGER, Henry",Diplomacy,20,27,2,6
1057,"KISSINGER, Henry",Years of Renewal,12,3,2,6
1058,"KISSINGER, Henry",Years of Upheaval,12,3,2,6
1059,"KITSON, Michael",Rembrandt,2,22,2,6
1060,"KIVY, Peter",Introduction to a Philosophy of Music,16,42,2,6
1061,Kiyomizu-Dera Temple,Kiyomizu-Dera Temple,25,7,2,6
1062,"KLAW, Spencer",Without Sin - The Life and Death of the Oneida Community,6,3,2,6
1063,"KLINE, Mary-Jo (Editor)",Alexander Hamilton - A Biography in His Own Words,3,4,2,6
1064,KNAUER/PLAYTER/SEXTON,Handbook of Veterinary Surgical Instruments & Glossary of Surgical Terms,24,49,2,8
1065,"KNEECE, Jack",Family Treason - The Walker Spy Case,12,3,2,6
1066,"KNIGHTLEY, Phillip",The Master Spy - The Story of Kim Philby,12,22,2,6
1067,"KOBBE, Gustav",The Definitive Opera Book,16,41,2,6
1068,"KOESTLER, Arthur",Janus - A Summing Up,6,22,2,2
1069,"KOLAKOWSKI, Leszek","Main Currents of Marxism - The Founders, The Golden age, The Breakdown ",18,21,2,6
1070,"KOMELOVA, Dr. G. N.",Catherine the Great - Treasures of Imperial Russia,2,46,2,6
1071,"KONING, Hans",The World of Vermeer: 1632 - 1675,2,22,2,6
1072,"KOOTZ, Wolfgang",Rhein Guide,25,22,2,6
1073,Korea Tourism Organization,Gyeong Bok Gung Palace,25,7,2,8
1074,Korea Tourism Organization,Incheon's Tourist Guide,25,7,2,6
1075,Korea Tourism Organization,Korea Travel Guide,25,7,2,6
1076,Korea Tourism Organization,The War Memorial of Korea,12,7,2,6
1077,Korean National Commission for UNESCO,Kyongju - City of Millennial History,25,7,2,9
1078,Korean National Tourism Organization,Visual Atlas of Korea,25,7,2,6
1079,"KORKORIS, Dimitris",Delphi - The Archaelogical Site and the Museum,25,22,2,6
